  1.026  0.015 0.1546E-03 0.3323E-06 0.1263E-03 0.2666E-06 0.3239E-04 0.1614E-05
  1.029  0.013 0.1532E-03 0.3289E-06 0.1263E-03 0.2668E-06 0.3138E-04 0.1359E-05
  1.025  0.015 0.1543E-03 0.3312E-06 0.1258E-03 0.2648E-06 0.3234E-04 0.1587E-05
  1.035  0.024 0.1541E-03 0.3311E-06 0.1263E-03 0.2666E-06 0.3324E-04 0.2583E-05
  1.141  0.075 0.1480E-04 0.3745E-07 0.1208E-04 0.3001E-07 0.4809E-05 0.7297E-06
  1.102  0.045 0.1491E-04 0.3775E-07 0.1205E-04 0.2990E-07 0.4368E-05 0.4535E-06
  1.106  0.033 0.1479E-04 0.3749E-07 0.1206E-04 0.2990E-07 0.4295E-05 0.3305E-06
  1.111  0.023 0.1479E-04 0.3740E-07 0.1211E-04 0.3016E-07 0.4318E-05 0.2291E-06
  1.235  0.056 0.2888E-05 0.7957E-08 0.2351E-05 0.6358E-08 0.1214E-05 0.1025E-06
  1.164  0.026 0.2904E-05 0.7993E-08 0.2340E-05 0.6354E-08 0.1040E-05 0.4866E-07
  1.161  0.035 0.2906E-05 0.8025E-08 0.2338E-05 0.6365E-08 0.1034E-05 0.6607E-07
  1.248  0.076 0.2881E-05 0.7939E-08 0.2342E-05 0.6360E-08 0.1252E-05 0.1373E-06
  1.312  0.058 0.2601E-06 0.8342E-09 0.2088E-06 0.6611E-09 0.1325E-06 0.9141E-08
  1.281  0.044 0.2600E-06 0.8341E-09 0.2108E-06 0.6649E-09 0.1223E-06 0.6990E-08
  1.295  0.050 0.2594E-06 0.8336E-09 0.2086E-06 0.6598E-09 0.1273E-06 0.7867E-08
  1.359  0.157 0.2604E-06 0.8336E-09 0.2097E-06 0.6618E-09 0.1443E-06 0.2415E-07
  0.790  0.002 0.9202E-03 0.1452E-05 0.7028E-03 0.1105E-05 0.2405E-04 0.7357E-06
  0.790  0.002 0.9205E-03 0.1448E-05 0.7025E-03 0.1108E-05 0.2484E-04 0.8333E-06
  0.790  0.002 0.9213E-03 0.1452E-05 0.7030E-03 0.1108E-05 0.2482E-04 0.9691E-06
  0.791  0.002 0.9210E-03 0.1448E-05 0.7030E-03 0.1107E-05 0.2522E-04 0.7436E-06
  0.881  0.002 0.1052E-03 0.1059E-06 0.8603E-04 0.8839E-07 0.6627E-05 0.1500E-06
  0.881  0.002 0.1052E-03 0.1060E-06 0.8605E-04 0.8833E-07 0.6594E-05 0.1555E-06
  0.881  0.002 0.1051E-03 0.1059E-06 0.8612E-04 0.8848E-07 0.6491E-05 0.1399E-06
  0.882  0.002 0.1052E-03 0.1059E-06 0.8600E-04 0.8839E-07 0.6802E-05 0.1579E-06
  0.891  0.002 0.5540E-04 0.5338E-07 0.4563E-04 0.4466E-07 0.3750E-05 0.7752E-07
  0.893  0.002 0.5534E-04 0.5335E-07 0.4557E-04 0.4461E-07 0.3862E-05 0.7911E-07
